sentence,target
"Do doktor Hadacz trafiła m dzięki temu portalowi . Już na pierwszej wizycie Pani doktor ujęła mnie swoją troską , wyrozumiałością i cierpliwością z jaką tłumaczyła wszystko co się ze mną działo . Ogólnie tego pierwszego dnia wyszła m od Pani Dr ze skierowaniem do CZMP , bo zaczęła m krwawić i poroniła m pierwszą ciąże . Mimo , że nie była m do tej pory pacjentką Pani Dr zajęła się mną zarówno na oddziale jak i potem gdy z niego wyszła m . Nic więc dziwnego , że kolejną ciążę prowadziła dr Hadacz . To dzięki niej szybko okazało się , że mam cholestazę ciążową . Na szczęście szybko wykryta a potem ciągle monitorowana choroba nie zaszkodziła naszemu dzidziusiowi . Muszę tutaj dodać , że Pani Dr była niezastąpiona podczas tych 9 miesięcy . Zawsze mogła m do niej zadzwonić i dopytać o rzeczy które wzbudzały moje wątpliwości , szczególnie gdy okazywało się , że odebrane właśnie wyniki znacznie przekraczały normy . Poza tym Pani Dr ma świetne poczucie humoru dzięki któremu z mężem zawsze wychodzili śmy z wizyty w dobrych humorach . Na koniec ciąży cholestaza dała się szczególnie we znaki i trafiła m do szpitala , oczywiście CZMP . Pani Dr monitorowała mnie w szpitalu i ostatecznie ze względu na wysokie wyniki prób wątrobowych ciąża skończyła się CC . 2 października 2017 dzięki Pani Dr , która sama wykonywała cięcie , na świat przyszła nasza śliczna i zdrowa ( a były obawy czy wszystko jest w porządku ze względu na cholestazę ) córeczka Kasia . Muszę jeszcze dodać , że mimo natłoku pracy , następnego dnia po porodzie Pani Dr odwiedziła mnie i córeczkę na oddziale i zainteresowała się co z nami , co było bardzo miłym gestem . Co do samego cięcia to muszę jeszcze dodać , że dzięki obecności Pani Dr podczas CC czuła m się bezpiecznie , bo wiedziała m , że jestem w dobrych rękach ☺ . Wszystko to sprawiło , że mogę z czystym sercem wszystkim polecić dr Hadacz , bo z jednej strony jest bardzo dobrym specjalistą , a z drugiej wspaniałym i życzliwym człowiekiem . Marlena",1
"Pobyt jak zwykle był bardzo udany . Hotel ten jest jednym z najlepszych obiektów tego typu 4 i 5 * w Polsce . Tym razem jednak dało się zauważyć pewne mankamenty : 1 ) goście hotelowi nie mieli gdzie parkować , ponieważ hotel organizował koncert , na który przybyło wiele osób z zewnątrz ; 2 ) serwis wieczorny najchętniej nie wchodził by do pokoju ; 3 ) odór w części saunowej ( szczególnie w okolicach pryszniców ) , sauna i jacuzzi przez jakiś czas wyłączone z użytku ; 4 ) nierespektowanie przez gości ciszy po godz . 19 w SPA ( obsługa mogła by na to dyskretnie zwracać uwagę ) i dzieci w saunach . Poprawiło się także jedzenie w restauracji "" Szósty Zmysł "" , w końcu jest w miarę doprawione ! Powyższe drobne uwagi nie wpływają jednak na ogólną ocenę , która od lat jest bardzo dobra . Do zobaczenia !",1
"Była m u doktora z córką , 7lat u której inny lekarz po zapisie EEG stwierdził zmiany padaczkowe a profesor stwierdził że nie ma nic takiego . Był miły , uprzejmy , wszystko wyjaśniał z dobrym podejściem do dziecka . Teraz czytam te opinie tutaj i nie wiem co myśleć . Dla mnie jednak na plus ",1
"W hotelu w połowie maja 2016 przeprowadziła m konferencję na 90 osób . Wypadło znakomicie ! ! ! Sale konferencyjne wyposażone należycie , Internet działał ( a na naszych konferencjach wymagane jest naprawdę dobre łącze , aby można było prowadzić warsztaty ) . Pokoje czyste , jasne i schludne . Jedzenie smaczne i podawane na czas . Ale najbardziej muszę pochwalić obsługę - cały czas ktoś był do dyspozycji i pomagał , doradzał , czuwał . Bardzo , bardzo dziękuję procownikom hotelu , bo dzięki Wam uczestnicy konferencji wyjeżdżali zadowoleni , w pełni przeszkoleni , z nowymi pomysłami do realizacji w pracy . Chetnie do Was wrócimy ! Dziękuję ; ) )",1
"Bardzo ładny , nowy hotel , pięknie położony nad jeziorem . Ponadto przynależy do niego zadbana i czysta plaża oraz sporych rozmiarów park . W razie brzydkiej pogody można popływać w czystym i przyzwoitych rozmiarów krytym basenie . Jedzenie serwowane w trakcie naszego pobytu było wyśmienite , zarówno śniadania jak i obiadokolacje . Obsługa była bardzo miła i pomocna ( z pojedynczym wyjątkiem pewnego pana , którego trzeba było intensywnie prosić , żeby wykonał należący do niego obowiązek , którego niedopełnienie obciążyło by nasze konto przy wymeldowaniu ) . Największą zaletą obiektu jest z pewnością bardzo duża ilość atrakcji i udogodnień dla rodzin z dziećmi - plac zabaw na zewnątrz , sala zabaw , animatorzy zabawy , restauracja przystosowana do obsługi małych klientów . Szczerze polecam pobyt w hotelu rodzinom , które chcą z dala od zgiełku spędzić urlop w komfortowych warunkach . Na koniec łyżeczka dziegciu - w hotelu tej klasy nie wypada obciążać gości opłatą 10 zł za dzień użytkowania leżaka . Nie wiem czym kieruje się hotel prowadząc taką politykę ( z pewnością nie olbrzymim zapotrzebowaniem ze strony gości na leżaki , bo co najmniej 1 / 2 przez cały dzień w sezonie urlopowym była nieużywana ) , przynależną bardziej do obiektów o niższym standardzie , które rekompensują sobie w taki sposób niską cenę bazową .",1
"Nawet jeśli nie mamy potrzeby , żeby tutaj pomieszkać albo pobyć w konkretnym celu ( np . zawody konne , spotkanie biznesowe , czy rodzinna uroczystość ) , to koniecznie trzeba zwiedzić pałac i jego otoczenie . Rzadko można bowiem spotkać się z taką dbałością o restaurowany zabytek . Aranżacja i wykończenie wnętrz oraz dbałość o najdrobniejsze szczegóły i jakość użytych materiałów powodują , że czujemy się tutaj w klimacie jak sprzed stu lat , a jednocześnie , mając oczywiście sporo gotówki , zasmakujemy różnych atrakcji i usług na bardzo wysokim poziomie .",1
"Hotel typowo rodzinny . Apartamenty przestronne , z aneksem kuchennym , na wysokim poziomie . Zawsze dokładnie sprzątane . Plaża zaraz przy hotelu , jedyny minus to , że jest publiczna , ale w Bułgarii to normalne . Hotel w bardzo spokojnej okolicy , wspaniałej na spacery z dziećmi . 10 minut pieszo od hotelu wioska z sporą ilością restauracji i sklepików . Ok 30 minut pieszo lub 10 minut busikiem do centrum Tsareva , małe miasteczko , ale znajdziemy tam pamiątki i niesamowite widoki na skałki . . . Park , restauracje , czego więcej trzeba . Jedzenie bardzo dobre , szczególnie śniadania , na których każdy znajdzie coś dla siebie . Dzieci nigdy nie chodzą głodne . Hotel zasługuje na ocenę idealną dzięki animacji . W tym roku pierwszy raz były tam polskie animatorki dla dzieci i mam nadzieję , ze jeszcze zostaną , by m mogła tam wrócić z rodziną . Animacja dla dorosłych na najwyższym poziomie . Masa zajęć w ciągu dnia , rozmowy praktycznie w każdym języku ( grupa uczyła się dzielnie polskiego ! ) , a wieczorami wspaniałe show ( szczególnie taneczne - najwyższy poziom jaki widziała m , a była m w wielu hotelach ! ) . Polecam rodzinom z dziećmi .",1
"Stawia na nogi , cierpiał em na ból pleców dzięki wizycie Pani Magdy pozbył em się bólu pleców na co był em w sumie nastawiony , lecz dzięki temu że poza świetnym masażem Pani Magda rozmawiała ze mną poradził em sobie z bólem głowy oraz kolana na które od dłuższego czasu szukał em sposobu . Trafiło do mnie to że cały czas wiedział em co robi ( dobrze i w łatwy dla mnie sposób to opisywała ) oraz co skąd się bierze . Bardzo polecam , "" Stawia na nogi "" oraz pokazuje ja zapobiegać na przyszłość . Zdecydowanie polecam .",1
"W roku 1995 trafiła m do Kliniki Andrologii na Staszica z powodu problemów z zajściem w ciążę . U Pana dr Bakalczuka zaczęła m się leczyć , miała m wiele badań jak również laparoskopie . Nie było u mnie innego wyjścia jak inseminacja , fakt było ich wiele . Ale opłacało się , mam wspaniałego syna , który ma już 14 lat . Jest podobny do mnie i bardzo dziękuje Panie doktorze .",1
"witam bardzo konkretny lekarz , widać że zna się na leczeniu a nie na naciąganiu jestem u niego początkującym pacjentem więc za dużo na ten temat się nie mogę wypowiedzieć lecz po wizytach u inny "" DOSKONAŁYCH "" lekarzy którzy sprawiają uczucie że tylko drogie zabiegi na które mogą sobie nie wszyscy pozwolić i oczywiście setki badan zrobionych przez lekarzy i miejsca które oni wskażą dadzą jakieś skutki Pan doktor jak zarazie temu wszystkiemu zaprzecza zobaczymy co będzie dalej tym czasem polecam",1
"Po nieco rozczarowującym pobycie w 2012 , kolejne były już w porządku , a obecny jest przemiły . Mimo długiego weekendu i zawodów hippicznych ścisku nie ma . Recepcja stanęła na wysokości zadania , by połączyć kilka rezerwacji w jedną i przydzielić pokoje obok siebie . Gdyby jeszcze system rezerwacyjny spg.com zechciał odzwierciedlić prawdziwą dostępność pokoi , to było by już pięknie . No i Iva , GM Sheraton Sopot , jak zwykle , uśmiechnięta",1
"Jesteś w Turcji 3 raz i jeszcze nigdy nie było tak fajnie jedzenie jest bardzo dobre i w mega ilościach każdy znajdzie coś dla siebie atrakcje równie fajne , bardzo fajne baseny dla każdego wieku dziecka aquapark robi wrażenie na najmłodszych jak i starszych wczasowiczach gorąco polecam",1
"Najlepsze wakacje jakie mieli śmy : ) atrakcji dla dzieci i rodziców tak dużo , że nie starczyło nam czasu na skorzystanie ze wszystkiego ( niestety byli śmy tylko 7 dni ) . Zdecydowanie najlepszy hotel w jakim kiedykolwiek byli śmy : ) wszystko super , nie ma się do czego przyczepić . Gorąco polecamy wszystkim rodzinom z dziećmi : )",1
"Po pierwszej wizycie u doktora jestem bardzo zadowolona . Trafiła m do niego w 5 tyg . ciązy z wynikiem TSH 16 . Po przestudiowaniu kilku artykułów na ten teman na necie i w czasopismach mialam niemałego stracha , jak wpłynie to na moja ciążę , dziecko . Doktor oprócz tego , że jest przemiły , ma poczucie humoru , to rzetelnie i kompetentnie wyjasnił mi , na czym polega moje schorzenie , zalecił leczenie , ugasił pożar internetowy . Naprawde warto ! Po zaleconym leczeniu juz 11 dni póxniej wynik spadł mi do 9 , więc sądzę , że jestem na dobrej drodze . Z serca , a nawet dwóch polecam : - )",1
"Nasz pobyt w hotelu wspominam bardzo miło . Obsługa na wysokim poziomie , szybko reagowała na drobne niedogodności . Hotel przyjazny dzieciom . Bardzo profesjonalna strefa SPA , z dużym basenem i fajnym brodzikiem dla najmłodszych . W samym hotelu wiele atrakcji ( kręgielnia , bilard , możliwość wypożyczenia rowerów i zwiedzania pobliskiej okolicy ) . Jedynie mały minus w stosunku do śniadań , w których brakowało mi owoców i warzyw a także słabo podgrzewane potrawy na ciepło . Poza tym , okolica , personel i parę innych "" szczegółów "" sprawiło , że zapomnieli śmy o miejskim zgiełku . Gorąco polecam a szczególnie mieszczuchom , którzy poszukują wytchnienia od dnia codziennego .",1
"Pani doktor jest rzeczowa , odpowiada na każde pytanie konkretnie , nie ogólnikami , co bardzo istotne . Spodobało mi się również podczas wizyty u Pani , jej szczera opinia i podejście do badań , szczególnie do ogromu badań ( często niepotrzebnych ) zlecanych przez prywatnych ginekologów . Sama była m w poprzednim miejscu zamieszkania pacjentką prywatnego gabinetu i wiem jak z ilością badań wyglądało ( co się wiąże oczywiście z kosztami i to nie małymi niestety ) . Zostało mi wszystko wyjaśnione , otrzymała m odpowiedzi na pytania , badanie przebiegło szybko , rozmowa konkretna . Jedynie czego mi brakowało to może większego uśmiechu czy sympatii do pacjenta .",1
"Podzielam opinie poprzedników . Bardzo miła i profesjonalna Pani doktor . Poświęca każdemu pacjentowi dużo czasu przez co postawiona na końcu diagnoza i przepisane leki nie są przypadkowe . Była m na wizycie w czerwcu z moją mamą , która jest po zawale i mimo że kolejka do gabinetu była to mogłysmy się spokojnie o wszystko zapytać , a Pani doktor dokładnie omówiła wyniki badań i przepisała leki , po których mama czuje się lepiej . Polecam bo to wysokiej klasy specjalista , który zna się na rzeczy a jednocześnie podchodzi do każdego pacjenta indywidualnie .",1
"Bardzo fajne miejsce . Teren dość rozległy , ale ładnie zagospodarowany . Są domki o różnym standardzie i wyposażeniu . Można łowić ryby , pływać , korzystać z parku linowego . . . Jest mini zoo , plac zabaw dla dzieci , zjeżdżalnia wodna , miejsca na ogniska . Naprawdę wszystko jest zorganizowane z pomysłem . Jedzenie naprawdę jest bardzo dobre . Standard może nie najwyższy , ale przecież w takich miejscach nie o to chodzi . Ogólnie dobre miejsce np . na weekendowy wypad .",1
"Pani Zięba nie przyjmuje na Promienistej już od kilku lat . Jest w Sekcji Sekuologii Polskiego Towarzystwa Terapeutycznego . Konsultuje w Wielkopolskim Centrum Seksuologii , ale tylko jeden dzień w tygodniu , sporo wyjeżdża i trudno się do niej dostać , ale jak już , to zajmuje się troskliwie .",1
"Była m u Pana Szewczyka tylko raz . Dokładnie o wszystko wypytał , wykonał zabieg . Dobra specjalista , dobra atmosfera . Zabrakło mi tylko może bardziej szczegółowych informacji co do ćwiczeń , które mogła by m wykonywać i bardziej szerszego spojrzenia na "" moje ciało "" ( bo z wczesniejszych wizyt u fizjoterapeutów wiem , że dużo rzeczy wymaga u mnie specjalnej uwagi ) . Pan Sz . zajął się tym , czym miał się zająć , więc też pretensji mieć nie mogę . Najważniejsze , że kontuzja ustąpiła , więc ocena na plus : )",1
"Tym razem zimowy kilkudniowy pobyt znowu bardzo udany . Nową ciekawą atrakcją jest zbudowany od podstaw stok narciarski , zarówno dla narciarzy , "" parapeciarzy "" jak i saneczkarzy . Z wyciągiem , wypożyczalnią niezbędnego sprzętu , barkiem . Myśle , że to będzie ten element , który spowoduje , że na narty będzie się jechało do "" Gołębia "" . Sam hotel trzyma odpowiedni standard , zarówno w pokojach , restauracjach , płacach zabaw , klubach i aquaparku . Latem do przetestowania zostaje nowa przystań z bardzo nowocześnie wyglądającym zapleczem technicznym i gastronomicznym .",1
"Witam Doktor profesjonalista , podchodzący z dużym szacunkiem i wyczuciem do wykonywanego przez siebie zawodu , to generalnie młody człowiek a jednak posiadający wiedzę i doświadczenie , jestem przypadkiem , który pierwszą ciążę woziło do powiedziało by się szacownego Pana Profesora ( ciąża przenoszona ) a była to ciąża książkowa a Pan Profesor tak feralnie ją zakończył , dzięki Bogu mam super córcie . Drugą ciążę powierzyła m Panu Szewczukowi , zaczęło się od krwiaków na macicy a zakończyło na bardzo rzadkim ułożeniu płodu - położeniu poprzecznym . Pan doktor świetnie podszedł do wszystkiego , nie owijał , nie słodził , nie cukrował , zrobił to co powinien zrobić profesjonalista utrzymał ciąże , prowadził ją , rewelacyjnie rozwiązał cesarskim cięciem w odpowiednim terminie nie doprowadzając do żadnych komplikacji . Polecam z całego serca , to świetny lekarz a do tego , fajny , miły i wesoły , facet i za to ogromny plus . Pozdrawiam B . Bukowska",1
"Witam , nie moge sie zgodzic z negatywnymi opiniami , była m u doktora dwa razy z dzieckiem najpierw na kontroli , a nastepnie na badaniu USG owszem jest bardzo powściagliwy w słowach , mozna by powiedzieć że osłchły ale nie oto chyba tak do końca chodzi , żeby ciągle sie uśmiechał i mówił miłe rzeczy , ma być fachowcem w swojej pracy . Nam pomógł stosowali śmy się do jego zaleceń i teraz jest wszystko na dobrej drodze . . Natomiast patrząc chwile na rodziców ( kiedy czekała m z dzieckiem na naszą kolej ) to tez pozostawia dużo do życzenia ( a to ich pretensje że trzeba skierowanie , a to icj pretensje ze karty sobie nie założyli w rejestracji i doktor nie przyjął , ) przecież on tez działa w oparciu o pewne procedury i tak wydaje mi się że je nagina na korzyść pacjentów . Uważam że doktor jest ok .",1
"Pan doktor Aleksander Niziołek to nie tylko profesjonalny chirurg onkolog , ale też wspaniały , serdeczny człowiek . Udziela wyczerpujących informacji w prosty , zrozumiały dla pacjenta sposób . W moim przypadku podjął się bardzo ciężkiej operacji , pomimo bardzo dużego zagrożenia życia ze względu na poważną wadę serca . Uratował mi życie ! ! ! Pomógł nie tylko pokonać nowotwór , ale przejść cała tę drogę w sposób spokojny , zrozumiały , z myślą , że jestem w najlepszych rękach . Dzięki Jego niewątpliwie wysokim kwalifikacjom i wieloletniej praktyce lekarskiej potrafi szybko zdiagnozować chorobę i ustalić najskuteczniejszy sposób leczenia . Z całą świadomością polecam Pana dr n . med . Aleksandra Niziołka wszystkim tym , u których zdiagnozowano nowotwór .",1
"Pani Doktor bardzo miła i sympatyczna . Była m u niej z dzieckiem , które nie było najspokojniejsze a ona w sposób bardzo spokojny i konkretny wytłumaczyła mi co należy zrobić . na razie wystawiam dobry , ponieważ jeszcze nie wiem jakie będą efekty . Chętnie udam się do pani dr raz jeszcze .",1
Był em na zabiegu usunięcia polipów w Szpitalu MSWiA w Łodzi i po zabiegu nastąpiła perforacja i ropno - kałowe zapalenie odszewnej . Na drugi dzień został em zoperowany w Szpitalu Jana Bożego w Łodzi i została wyłoniona stomia . Po pięciu miesiącach w tym samym szpitalu nastąpiła operacja przywrócenia ciągłości przewodu pokarmowego ale nastąpła przetoka skórno - jelitowa . Po czterech miesiącach w szpitalu Weternów przy ul . Hallera 1 został em operowany przez dr . Jarosława Cywińskiego i nastąpiło przywrócenie ciągłości przewodu pokarmowego . Jestem teraz prawie cztery miesiące od udanej operacji . Dr Cywiński przed i po operacji troskliwie się mną zajmował wykonał kolonoskopię i rektroskopię a także zlecił wykonanie tomografu komputerowego jelit . Bardzo wysoko oceniam tego lekarza jego profesjonalizm i kontakt z pacjentem .,1
"Z całą odpowiedzialnością polecam Spa Scaliano . Profesionalna i miła obsługa , wysoki standard hotelu , świetne widoki . Zachęcam do skorzystania z romantycznego wieczoru w jacuzzi z szampanem , owocami i świecami . Pokoje bardzo czyste , ładnie urządzone . Jedzenie bardzo dobre . Blisko do parku zdrojowego . Spędzili śmy tu bardzo miło czas .",1
"Chcę bardzo polecić dr . Wojciecha Ziętalę , ponieważ , w moim odczuciu jest on fachowcem wysokiej klasy i bardzo troskliwym człowiekiem . Już przed wizytą , łatwo było zauważyć nie tylko wysoką kulturę osobistą doktora , ale też jego pogodne usposobienie . W trakcie wizyty taktownie słucha , umiejętnie dobiera słowa i jest gotowy udzielić wyczerpujących odpowiedzi . W międzyczasie robi dokładne notatki . Na głos wyciąga wnioski , aby je skonfrontować z odczuciami pacjenta i potwierdzić . Po ustaleniu odpowiedniej diagnozy jasno opisuje dobrany lek , jego działanie i ostrzega o ewentualnych skutkach ubocznych . W moim przypadku potrzebny był dodatkowy lek o szybkim działaniu . Doktor na koniec pisze też pomocną notatkę instrukcjami dla pacjenta . Pozdrawiam",1
"Bardzo fajny hotel w pobliżu kopalni soli Wieliczka . Bardzo fajna strefa spa z sauna i grotą skalną plus basen . Przepyszne jedzenie . Cicha i spokojna okolica . Obsługa bardzo miła i pomocna . W naszym pokoju brakowało łóżka dla dziecka , obsługa załatwiła to błyskawicznie .",1
"Na terapię trafiła m w zasadzie jako bezimienna i poturbowana dusza . Z zewnątrz silna i zdecydowana , doskonale radząca sobie w życiu a emocjonalnie jak dziecko we mgle , z wieloma kompleksami , bez umiejętności podejmowania decyzji w życiu prywatnym . Oj , działo się - Małgorzata co chwila otwierała mi oczy , subtelnie a jednocześnie konsekwentnie zmuszała do formułowania trafnych pytań i odpowiedzi , wniosków . Czasem aż tak przypiekało , że naturalny opór tylko opóźniał nieuchronne rezultaty : ) . Demony z przeszłości okazały się zwykłymi maskotkami . A to wszystko dzięki Małgorzacie , wykorzystywała wiele narzędzi ze swojego bogatego warsztatu aby dotrzeć do opornej materii . Nie poddawała się , nie można było zamydlić jej oczu świetnie wyćwiczonymi mechanizmami , każdy fałsz z łatwością identyfikowała , więc aż wstyd było by nie zrobić postępów : ) . Teraz moje życie jest świadome , każda chwila jest cenna , smutek i radość , to uczucia które dają mi tyle samo dobrego , lubię siebie : ) . Dziękuje za wielkie serce , nie tylko terapeuty ale pięknej i mądrej kobiety : ) .",1
"Po pierwszej wizycie u Pani Doktor jestem zadowolona , jest osobą miłą , kontaktową , podchodzi indywidualnie do pacjenta . Dopiero zaczynam leczenie , ale mam wrażenie , że efekty są już widoczne i następuje poprawa , pomimo tego , że pani Doktor miała naprawdę ograniczony dobór leków w moim przypadku .",1
"Był to mój pierwszy pobyt w hotelu "" Krasicki "" i muszę powiedzieć , że nie zdażyło mi się jeszcze opuszczać żadnego miejsca z takim żalem . Jakość jedzenia , kultura obsługi , klasa hotelu , kameralne , ale bardzo stylowe SPA . Do tego pokój z widokiem na dziedziniec zamkowy i odrestaurowaną barokową część budowli . Polecam , ale nie za bardzo , bo chcę tam jeszcze znaleźć kiedyś miejsce dla siebie , a boję się , że teraz się wszyscy rzucą na ten piękny obiekt ! ; ) Żarty , żartami - przyjeżdżajcie , korzystajcie !",1
"Lokalizacja : zdecydowanie samochodem : ) aczkolwiek wszędzie jest blisko i tak . Jedyny minus to plac budowy za oknem , ale to nie wina hotelu . Pokoje : wszystko czyste , odremontowane , pachnące . Aneks kuchenny w pokoju z którego można śmiało korzystać pomimo restauracji serwującej posiłki . Jedzenie : mieli śmy tylko śniadanie w cenie w formie oczywiście szwedzkiego bufetu . Duży wybór , miła obsługa , smacznie : ) Cena jak najbardziej zgodna z jakością . Polecam ! : )",1
"Pokój jednoosobowy na 4 dni . Mały z łazienką . W pokoju telewizor , biurko , łóżko , szafka , duże lustro i łazienka z prysznicem . Śniadania dobre : parzona kawa co ważne z rana lub rozpuszczalna jeśli ktoś woli lub soki albo herbaty . Bułki , pieczywo jasne i ciemne , masło , dżemy , sery , wędliny , ciepłe parówki , pomidory , ogórki , papryka , biały twaróg , płatki z mlekiem i jogurty . Nie wyszła m ze stołówki głodna . Bardzo miła obsługa . Malutkie ręczniki , zalecam mieć swój kąpielowy . Świeża pościel . Jedynie czego mi brakło to sprzątania i opróżnianie kosza , a przez 4 dni trochę się uzbierało . Jeszcze tam wrócę .",1
"Duży hotel idealny na wypad weekendowy . Ładne , duże pokoje , sporo atrakcji dla dzieci - aquapark , kręgle , stadnina koni . Fajne baseny na zewnątrz hotelu . Bardzo ładne patio . Bardzo ładnie zagospodarowany teren wokół hotelu . I coś , czym ten hotel wygrywa z innymi to kuchnia - bardzo , bardzo dobre jedzenie . Blisko do centrum Mikołajek . Jednak jadąc do Gołębiewskiego w sezonie lub na "" długi weekend "" należy liczyć się z dużą ilością ludzi , niektórym może to przeszkadzać . Jednak tak jak wyżej jeśli chcemy oderwać myśli od pracy i codzienności to mogę polecić ten hotel .",1
"wspaniały lekarz , miły sympatyczny , poświęca bardzo dużo czasu pacjentowi ( pierwsza wizyta około godziny ) , wszystko doskonale tłumaczy i odpowiada na każde pytanie . przy każdej wizycie pierwszym pytaniem jest jak się pacjent czuje , dopiero później papierki i wyniki . po kilku latach szukania kompetentnej osoby która zajęła by się moją tarczycą wreszcie udało mi się trafić na doktora i nie zamienię już na nikogo innego . po pół roku leczenia wyniki bliskie ideału tak samo jak i samopoczucie . dodam , że wcześniej odwiedziła m kilku rzeszowskich endokrynologów i żaden z nich nie potrafił zdiagnozować co tak naprawdę mi jest a tym bardziej nie wprowadził leczenia .",1
"Rodziła m u Pana Doktora w maju 2010 w szpitalu SALVE . Wcześniej była m na 3 wizytach u p . Doktora , tuż przed porodem . Cesarka została przeprowadzona przez Pana Doktora w ustalonym terminie i zupełnie bezstresowo . Super , prawie niewidoczna mała blizna . Na oddziale doktor zagladał do mnie co chwilę czy wszystko w porządku . Konkretny lekarz i miły człowiek . Zdecydowanie polecam !",1
"Borykam się z łuszczycą bardzo długo . Przewinęła m się przez wiele gabinetów i bez skutecznie mnie w nich ' ' leczono'' . Jestem co prawda dopiero po pierwszej wizycie u doktora ale nie mogę mieć żadnych uwag negatywnych . Wytłumaczył mi dokładnie przebieg kuracji , maści i inne leki jak stosować , dokładnie podyktował jak stosować by ich nie mylić ( mam ich aż 4 w takich samych słoiczkach ) . Wyjaśnił cel naświetleń , ceny zabiegu i leków . Mało ważne jest dla mnie to czy lekarz aktualnie ma super nastrój czy nie , liczy się dla mnie wiedza i profesjonalizm czego na chwilę obecną nie mogę ujmować Panu doktorowi , był stosunkowo miły podczas wizyty , dlatego dziwią mnie komentarze po których nastawiała m się raczej na mało przyjemną wizytę . Mam nadzieję , że przy następnych kontrolach a trochę ich będzie będę mogła równie pozytywnie wypowiedzieć się na temat dr . Rostalskiego .",1
"Zdecydowanie świetny hotel ! Taras na dachu nie ma sobie równych , szczególnie jak przy okazji w tle muzykę puszcza dj ! Wówczas atmosfera robi się bardzo przyjemna . Mojito świetne , moet podawany w odpowiedniej temperaturze zgodnie z zasadą z limonkami etc . W dolnej restauracji bardzo dobre kalmary , pizze także polecamy ! U góry koniecznie trzeba coś zrobić z deskami , wbijają się w stopy ogromne drzazgi - co prawda ratownik przy basenie u góry bardzo pomocny , przyniósł igłę , apteczkę oraz wodę utlenioną , co nie zmienia faktu , że bez klapek nie można dać nawet kroku . Kawa bardzo dobra . Polecamy aqua gym prowadzony przez Mateusza - świetny facet i niesamowita energia ! Zdecydowanie hotel zasługuje na swoje gwiazdki . Bardzo przyjemne SPA , część sauen podzielona dla tych bez strojów i w strojach co jest ogromnym plusem !",1
"Doskonala lokalizacja . Blisko do Rijskmuseum . Cicha ulica . Mialysmy pokoj nr 19 z widokiem na ogrod . Zielono , w ogrodzie mieszkaja papugi , ktore fruwaja sobie swobodnie : ) Pokoj wystarczajacy . Dwa lozka , bardzo miekkie , ale wygodne . W lazience prysznic I wanna . Sniadania bardzo smaczne . Wedliny , sery , pomidor , ogorek , platki , owoce , gorace bulki , chleb tostowy . Obsluga bardzo mila , pomocna . Dostalysmy mapy Amsterdamu . Przechowalnia bagazu do dyspozycji gosci . Polecam : )",1
"Świetna atmosfera , doskonałe posiłki , wygodny pokój i bardzo miła obsługa . Uwaga na żony - duży wybór zabiegów SPA powoduje wzrost wydatków . Dogodny dojazd i parking hotelowy też na plus . Dodatkowy bonus to 2 telewizory w pokoju - na pierwszym żona w sypialni męczy serial a meczyk przy kieliszeczku na drugim w salonie .",1
"Był to kolejny pobyt w hotelu i kolejny raz udany ! Ze względu na status Platinium LCAH na recepcji Pan miło to zaakcentował , wszystko wytłumaczył , bardzo uprzejmy i rzeczowy kontakt . Nocował em w apartamencie , który składał się z sypialni i pokoju dziennego i ogromnej łazienki oraz oddzielnej toalety . w pokoju ekspres do kawy , łazienka wanna i kabina prysznicowa . Bardzo czysto w pokoju . Wszystko co było potrzebne na miejscu . Restauracja po remoncie SUPER ! ! naprawdę fajnie się tam siedzi i rozmawia i je : ) Social table ! ! ! - super pomysł . Jajecznica robiona przez kucharza super rozwiązanie ! jedyny minus restauracji : brak drewnianej łyżki do miodu : P , basen wymaga pilnego remontu ale z tego co mówiła obsługa czekają na remont . Lobby super i bar również . Obsługa w restauracji i na recepcji , miła i rzeczowa . Było kilka osób 40 + z obsługi bardzo mi się podobał ich profesjonalizm i łatwość nawiązywania kontaktów z gośćmi , takie rzeczy się docenia .",1
"Trochę zakręcony , ale na prawdę pomógł zarówno mi jak i mojemu synkowi . W 6 tyg . wyprowadził młodego z dysplazji jednego biodra , a mi zalecił odpowiednie ćwiczenia , żeby zmniejszyć ból kręgosłupa . Potrafi ochrzanić ( bez krzyku , po prostu mówi co o tym myśli ) za niestosowanie się do jego zaleceń , ale to powoduje , że zbieram się w sobie i choćby się paliło , to ćwiczę . Oczywiście poza tym zleca badania typu rtg i ku mojemu zaskoczeniu intuicja p . doktora nie myli i zawsze zdjęcia rtg potwierdzają jego przypuszczenia . Szczerze polecam , moim zdaniem profesjonalista !",1
"Idealne miejsce na odpoczynek . Jak na trzy gwiazdki po prostu świetnie . Cicho spokojnie w sercu lasu . Bardzo dobry dojazd , dobrze oznakowany . Pokój w którym mieszkali śmy był duży z wygodnym łóżkiem ( podwójnym ) . Duży balkon . Posiłki smaczne , duży wybór . W pobliżu piękne jezioro , sporo tras do nordic walking . Warto zatrzymać się na dłużej .",1
